ts,underlying,underlying_kind,underlying_px,contract,option_type,style,expiry,dte,strike,multiplier,bid,ask,last,mid,spread,spread_bps,volume,open_interest,iv,delta,gamma,theta,vega,intrinsic,extrinsic,expected_buy_fill,expected_sell_fill,mid_in_nbbo,has_bar,has_quotes,has_trades,quality,resolution,source
2025-07-01T12:01:10.781682+00:00,SPX,index,5424.025711,O:SPXW250826C05380000,C,european,2025-08-26,0,5380.0,100,49.312934,49.6019,49.371859,49.457417,0.288967,58.43,0,103,0.175258,0.816464,0.0053382057,-6.96796653,75.409217,44.025711,5.431706,49.544107,49.370727,1,1,1,1,OK,1m,flatfile
2025-07-02T13:15:10.781682+00:00,AMD,stock,200.893276,O:AMD251010P00199000,P,american,2025-10-10,45,199.0,100,12.810842,12.854339,12.826214,12.83259,0.043497,33.9,165,4117,0.505185,-0.435289,0.011047671,-0.14763398,27.769706,0.0,12.83259,12.845639,12.819541,1,1,1,1,OK,1m,rest
2025-07-03T16:53:10.781682+00:00,VIX,index,15.034637,O:VIX250916P00011500,P,european,2025-09-16,21,11.5,100,0.0,0.005435,0.0,0.0,0.01087,108.7,34,404,0.249946,-3e-06,1.55486e-05,-3e-07,5.1e-05,0.0,0.0,0.003261,0.0,1,1,1,1,OK,1m,flatfile
2025-07-01T23:25:10.781682+00:00,GLD,etf,211.143291,O:GLD250827P00212000,P,american,2025-08-27,1,212.0,100,1.660946,1.715064,1.685087,1.688005,0.054118,320.61,17,2355,0.27772,-0.60474,0.1254728752,-0.58037701,4.256166,0.856709,0.831296,1.70424,1.671769,1,1,1,1,OK,1m,flatfile
2025-06-28T10:08:10.781682+00:00,AMD,stock,204.659858,O:AMD250925C00205000,C,american,2025-09-25,30,205.0,100,13.665204,13.718756,13.671156,13.69198,0.053553,39.11,68,331,0.582289,0.535178,0.0116313874,-0.23416007,23.316544,0.0,13.69198,13.708046,13.675914,1,1,1,1,OK,1m,flatfile
2025-06-28T20:05:10.781682+00:00,NVDA,stock,120.322201,O:NVDA250902C00125000,C,american,2025-09-02,7,125.0,100,0.43952,0.492449,0.45243,0.465985,0.052929,1135.86,111,1216,0.289459,0.17955,0.0543182928,-0.09199619,4.365452,0.0,0.465985,0.481864,0.450106,1,1,1,1,OK,1m,flatfile
2025-06-29T21:18:10.781682+00:00,USO,etf,73.760233,O:USO250826P00076000,P,american,2025-08-26,0,76.0,100,2.223054,2.284826,2.266567,2.25394,0.061772,274.06,69,197,0.313161,-0.964985,0.0639315248,-0.0406924,0.298425,2.239767,0.014174,2.272472,2.235409,1,1,1,1,OK,1m,flatfile
2025-06-29T02:05:10.781682+00:00,SPY,etf,564.103682,O:SPY250925C00562000,C,american,2025-09-25,30,562.0,100,21.481876,21.721434,21.647283,21.601655,0.239558,110.9,16,105,0.307744,0.545543,0.0079635249,-0.35228017,64.097467,2.103682,19.497973,21.673522,21.529787,1,1,1,1,OK,1m,flatfile
2025-07-01T09:54:10.781682+00:00,SPY,etf,528.145721,O:SPY250826P00525000,P,american,2025-08-26,0,525.0,100,1.062941,1.271108,1.211452,1.167024,0.208167,1783.74,404,404,0.22209,-0.299171,0.0565607886,-1.05291516,9.599714,0.0,1.167024,1.229474,1.104574,1,1,1,1,OK,5m,flatfile
2025-07-02T05:35:10.781682+00:00,PLTR,stock,25.292172,O:PLTR250925P00024500,P,american,2025-09-25,30,24.5,100,1.14065,1.148779,1.146316,1.144714,0.008129,71.01,25,807,0.539931,-0.382507,0.097447539,-0.02400485,2.766368,0.0,1.144714,1.147153,1.142276,1,1,1,1,OK,5m,flatfile
2025-06-28T00:39:10.781682+00:00,USO,etf,75.028051,O:USO250829C00075000,C,american,2025-08-29,3,75.0,100,0.664061,0.716927,0.707935,0.690494,0.052866,765.62,77,2446,0.24659,0.515529,0.2376666927,-0.11456248,2.711557,0.028051,0.662443,0.706354,0.674635,1,1,1,1,OK,1m,flatfile
2025-06-28T15:30:10.781682+00:00,UNH,stock,506.356014,O:UNH251025C00505000,C,american,2025-10-25,60,505.0,100,39.148517,39.47687,39.26555,39.312693,0.328353,83.52,23,294,0.458732,0.55327,0.0041982799,-0.33009099,81.170898,1.356014,37.956679,39.411199,39.214187,1,1,1,1,OK,5m,flatfile
2025-06-29T19:34:10.781682+00:00,PLTR,stock,24.775052,O:PLTR250925P00023500,P,american,2025-09-25,30,23.5,100,1.188817,1.199444,1.192822,1.19413,0.010627,88.99,1,215,0.647686,-0.34802,0.080348021,-0.02753375,2.625409,0.0,1.19413,1.197318,1.190942,1,1,1,1,OK,1m,flatfile
2025-06-29T20:08:10.781682+00:00,GLD,etf,199.402562,O:GLD250826C00197500,C,american,2025-08-26,0,197.5,100,2.283415,2.338046,2.30965,2.31073,0.054631,236.42,39,441,0.26235,0.761461,0.1131538306,-0.43649004,3.233845,1.902562,0.408168,2.327119,2.294341,1,1,1,1,OK,1m,rest
2025-06-30T08:13:10.781682+00:00,GLD,etf,188.153057,O:GLD250902C00188500,C,american,2025-09-02,7,188.5,100,2.145927,2.21183,2.177575,2.178879,0.065903,302.46,14,2041,0.220949,0.489587,0.0692718784,-0.17139026,10.391445,0.0,2.178879,2.19865,2.159108,1,1,1,1,OK,1m,flatfile
2025-07-03T19:53:10.781682+00:00,PLTR,stock,24.214882,O:PLTR250902C00023000,C,american,2025-09-02,7,23.0,100,1.318549,1.330672,1.320369,1.32461,0.012123,91.52,102,396,0.368938,0.851817,0.1869291252,-0.02202386,0.775533,1.214882,0.109729,1.328247,1.320974,1,1,1,1,OK,1m,flatfile
2025-07-02T10:28:10.781682+00:00,XSP,index,532.479399,O:XSP250902C00529000,C,european,2025-09-02,7,529.0,100,7.902317,8.197234,8.045496,8.049775,0.294916,366.37,28,793,0.204106,0.605043,0.025582025,-0.43975073,28.392406,3.479399,4.570377,8.13825,7.9613,1,1,1,1,OK,1m,rest
2025-07-03T08:07:10.781682+00:00,VIX,index,14.381717,O:VIX251010C00015000,C,european,2025-10-10,45,15.0,100,0.214559,0.223925,0.217925,0.219242,0.009367,427.22,373,386,0.216787,0.320489,0.3268770646,-0.00471342,1.807001,0.0,0.219242,0.222052,0.216432,1,1,1,1,OK,5m,rest
2025-07-03T18:21:10.781682+00:00,VIX,index,15.075513,O:VIX260523P00013500,P,european,2026-05-23,270,13.5,100,0.451219,0.464484,0.458605,0.457852,0.013265,289.72,242,297,0.239884,-0.227915,0.0971277185,-0.00142014,3.917048,0.0,0.457852,0.461831,0.453872,1,1,1,1,OK,1m,flatfile
2025-07-02T02:04:10.781682+00:00,SOFI,stock,7.7827,O:SOFI250826P00006000,P,american,2025-08-26,0,6.0,100,0.0,0.006713,0.0,0.000451,0.012525,277754.95,42,136,0.372975,-0.0,0.0,-0.0,0.0,0.0,0.000451,0.004208,0.0,1,1,1,1,OK,5m,flatfile
2025-07-04T13:19:10.781682+00:00,NVDA,stock,108.702706,O:NVDA250902P00107000,P,american,2025-09-02,7,107.0,100,2.0549,2.109702,2.079142,2.082301,0.054802,263.18,83,105,0.482721,-0.390429,0.0528159036,-0.19555256,5.77759,0.0,2.082301,2.098741,2.06586,1,1,1,1,OK,1m,rest
2025-06-28T14:04:10.781682+00:00,PLTR,stock,25.151539,O:PLTR250916C00024000,C,american,2025-09-16,21,24.0,100,2.207186,2.216282,2.208917,2.211734,0.009095,41.12,10,140,0.657596,0.650595,0.0933068105,-0.03612847,2.233203,1.151539,1.060195,2.214463,2.209006,1,1,1,1,OK,5m,flatfile
2025-07-03T22:51:10.781682+00:00,VIX,index,14.634336,O:VIX250909C00012000,C,european,2025-09-09,14,12.0,100,2.642257,2.652978,2.649404,2.647617,0.010721,40.49,0,682,0.214035,0.999999,7.007e-06,-0.00098526,1.2e-05,2.634336,0.013281,2.650834,2.644401,1,1,1,0,OK,1m,flatfile
2025-06-29T19:53:10.781682+00:00,GLD,etf,208.712522,O:GLD250829C00211500,C,american,2025-08-29,3,211.5,100,0.72019,0.790503,0.750087,0.755347,0.070312,930.86,169,317,0.236539,0.275436,0.074609288,-0.25376277,6.318605,0.0,0.755347,0.77644,0.734253,1,1,1,1,OK,5m,flatfile
2025-06-30T12:17:10.781682+00:00,SPX,index,5609.590278,O:SPXW250916P05595000,P,european,2025-09-16,21,5595.0,100,132.285593,132.568676,132.360333,132.427134,0.283082,21.38,86,710,0.269289,-0.460435,0.0010956051,-3.2015954,534.14802,0.0,132.427134,132.512059,132.34221,1,1,1,1,OK,1m,rest
2025-07-03T07:42:10.781682+00:00,GLD,etf,201.554369,O:GLD250829C00201500,C,american,2025-08-29,3,201.5,100,1.64636,1.697857,1.658011,1.672109,0.051497,307.98,7,708,0.221592,0.514258,0.0984629477,-0.27743721,7.285158,0.054369,1.61774,1.687558,1.65666,1,1,1,1,OK,1m,flatfile
2025-07-04T02:52:10.781682+00:00,UNH,stock,504.477905,O:UNH251224C00532500,C,american,2025-12-24,120,532.5,100,53.94323,54.229853,54.065623,54.086542,0.286623,52.99,16,215,0.552076,0.507443,0.0024977539,-0.281998,115.377417,0.0,54.086542,54.172529,54.000555,1,1,1,1,OK,5m,flatfile
2025-06-30T11:02:10.781682+00:00,GOOGL,stock,184.861256,O:GOOGL251224P00183000,P,american,2025-12-24,120,183.0,100,18.518272,18.563845,18.522463,18.541059,0.045574,24.58,45,262,0.486865,-0.416381,0.0075601242,-0.07604053,41.354029,0.0,18.541059,18.554731,18.527386,1,1,1,1,OK,1m,flatfile
2025-07-01T05:18:10.781682+00:00,SPX,index,5407.313217,O:SPXW250827C05450000,C,european,2025-08-27,1,5450.0,100,12.048917,12.384753,12.214462,12.216835,0.335836,274.9,39,924,0.25135,0.279322,0.0047262786,-12.08273446,95.162981,0.0,12.216835,12.317586,12.116084,1,1,1,1,OK,5m,flatfile
2025-06-27T22:43:10.781682+00:00,XSP,index,550.759085,O:XSP250826P00552500,P,european,2025-08-26,0,552.5,100,3.27133,3.475358,3.362924,3.373344,0.204029,604.83,28,402,0.212533,-0.606706,0.0627698733,-1.15041688,11.086844,1.740915,1.632429,3.434553,3.312135,1,1,1,1,OK,1m,rest
2025-06-30T01:29:10.781682+00:00,AMD,stock,206.036758,O:AMD250828P00214000,P,american,2025-08-28,2,214.0,100,8.164788,8.2075,8.189034,8.186144,0.042712,52.18,50,864,0.383306,-0.906001,0.0286868774,-0.2290829,2.557731,7.963242,0.222902,8.198958,8.173331,1,1,1,1,OK,5m,flatfile
2025-06-29T17:50:10.781682+00:00,XSP,index,517.245401,O:XSP250925P00515500,P,european,2025-09-25,30,515.5,100,10.147447,10.373524,10.338506,10.260486,0.226077,220.34,19,255,0.198158,-0.447766,0.0134599466,-0.17382579,58.651206,0.0,10.260486,10.328309,10.192662,1,1,1,1,OK,1m,rest
2025-07-01T08:21:10.781682+00:00,USO,etf,74.140213,O:USO251025C00077000,C,american,2025-10-25,60,77.0,100,1.694669,1.736919,1.731474,1.715794,0.04225,246.24,121,1887,0.228017,0.378348,0.0554772793,-0.02388355,11.430072,0.0,1.715794,1.728469,1.703119,1,1,1,1,OK,1m,flatfile
2025-07-04T01:26:10.781682+00:00,PLTR,stock,26.365427,O:PLTR250909C00029000,C,american,2025-09-09,14,29.0,100,0.01691,0.026426,0.018526,0.021668,0.009516,4391.51,43,2432,0.270862,0.040302,0.0619906972,-0.00441632,0.447693,0.0,0.021668,0.024523,0.018814,1,1,1,1,OK,1m,flatfile
2025-06-28T08:33:10.781682+00:00,VIX,index,15.093103,O:VIX250829C00016000,C,european,2025-08-29,3,16.0,100,0.0,0.003817,0.0,0.0,0.007635,76.35,26,111,0.233721,0.003151,0.0299058322,-0.00051367,0.013087,0.0,0.0,0.00229,0.0,1,1,1,1,OK,1m,rest
2025-07-04T03:00:10.781682+00:00,AMD,stock,195.334677,O:AMD250828C00211000,C,american,2025-08-28,2,211.0,100,0.036477,0.078328,0.076364,0.057403,0.041852,7290.9,23,3187,0.507388,0.021137,0.0069162334,-0.09339944,0.733678,0.0,0.057403,0.069958,0.044847,1,1,1,1,OK,1m,rest
2025-06-28T07:29:10.781682+00:00,NVDA,stock,111.048101,O:NVDA250829P00122000,P,american,2025-08-29,3,122.0,100,10.917656,10.958281,10.927611,10.937969,0.040624,37.14,151,151,0.433548,-0.991035,0.0055496433,-0.00767719,0.243867,10.951899,0.0,10.950156,10.925781,1,1,1,1,OK,1m,flatfile
2025-06-29T08:39:10.781682+00:00,SOFI,stock,7.647791,O:SOFI251010C00013500,C,american,2025-10-10,45,13.5,100,0.0,0.005523,0.001385,0.001149,0.008748,76169.6,110,297,0.579239,0.003745,0.0071805088,-0.00019524,0.029992,0.0,0.001149,0.003773,0.0,1,1,1,1,OK,1m,flatfile
2025-06-27T22:13:10.781682+00:00,VIX,index,15.320939,O:VIX250831C00017500,C,european,2025-08-31,5,17.5,100,0.0,0.00534,0.00403,0.000661,0.009359,141677.31,63,848,0.228113,0.0,4.6138e-06,-8e-08,3e-06,0.0,0.000661,0.003468,0.0,1,1,1,1,OK,1m,flatfile
2025-07-01T20:25:10.781682+00:00,USO,etf,74.820848,O:USO250826P00076000,P,american,2025-08-26,0,76.0,100,1.204761,1.254904,1.221005,1.229833,0.050144,407.73,35,598,0.249028,-0.882348,0.2022709928,-0.09066745,0.772562,1.179152,0.050681,1.244876,1.214789,1,1,1,1,OK,1m,rest
2025-07-02T16:03:10.781682+00:00,AMD,stock,204.061415,O:AMD251010P00208000,P,american,2025-10-10,45,208.0,100,8.134165,8.190563,8.1579,8.162364,0.056397,69.09,43,303,0.224187,-0.562185,0.0245335098,-0.0602361,28.236542,3.938585,4.223779,8.179283,8.145445,1,1,1,1,OK,1m,rest
2025-06-28T14:49:10.781682+00:00,GOOGL,stock,182.031131,O:GOOGL250826C00186000,C,american,2025-08-26,0,186.0,100,0.697875,0.745307,0.745307,0.721591,0.047432,657.33,13,343,0.557806,0.235354,0.057868598,-0.82075532,2.930385,0.0,0.721591,0.735821,0.707361,1,1,1,1,OK,1m,flatfile
2025-07-02T09:57:10.781682+00:00,PLTR,stock,25.683943,O:PLTR260826C00025500,C,american,2026-08-26,365,25.5,100,6.252688,6.267929,6.255773,6.260308,0.01524,24.34,71,1336,0.582764,0.638778,0.0250241727,-0.00851362,9.620016,0.183943,6.076366,6.26488,6.255736,1,1,1,1,OK,5m,rest
2025-07-01T20:43:10.781682+00:00,SPY,etf,535.175063,O:SPY250827C00545000,C,american,2025-08-27,1,545.0,100,0.67054,0.972325,0.754137,0.821432,0.301784,3673.88,158,709,0.34864,0.16274,0.0251909835,-1.20843723,6.891619,0.0,0.821432,0.911968,0.730897,1,1,1,1,OK,1m,flatfile
2025-06-29T01:46:10.781682+00:00,SPY,etf,559.898834,O:SPY250829C00563000,C,american,2025-08-29,3,563.0,100,4.711672,4.996447,4.711672,4.85406,0.284776,586.68,39,401,0.305648,0.429919,0.0253159,-1.03501356,19.937151,0.0,4.85406,4.939492,4.768627,1,1,1,1,OK,5m,rest
2025-07-03T08:30:10.781682+00:00,GLD,etf,194.272391,O:GLD250826P00194500,P,american,2025-08-26,0,194.5,100,1.151682,1.192583,1.162775,1.172132,0.040902,348.95,31,848,0.260976,-0.529045,0.1499309809,-0.51940616,4.045961,0.227609,0.944524,1.184403,1.159862,1,1,1,1,OK,1m,rest
2025-07-04T05:54:10.781682+00:00,PLTR,stock,25.113556,O:PLTR251025P00027500,P,american,2025-10-25,60,27.5,100,4.020965,4.034742,4.026182,4.027854,0.013777,34.21,97,404,0.651811,-0.576406,0.0590047399,-0.02013751,3.987342,2.386444,1.641409,4.031987,4.023721,1,1,1,1,OK,5m,flatfile
2025-07-03T06:52:10.781682+00:00,AMD,stock,199.226926,O:AMD250909C00205000,C,american,2025-09-09,14,205.0,100,4.663139,4.720425,4.693987,4.691782,0.057286,122.1,52,1595,0.451013,0.395041,0.021880999,-0.24808547,15.024072,0.0,4.691782,4.708968,4.674596,1,1,1,1,OK,1m,flatfile
2025-07-03T18:32:10.781682+00:00,SOFI,stock,8.392694,O:SOFI250909P00006500,P,american,2025-09-09,14,6.5,100,0.0,0.002829,0.000267,0.000329,0.005,152116.11,23,2635,0.402501,-0.00049,0.0026385104,-4.09e-05,0.002869,0.0,0.000329,0.001829,0.0,1,1,1,1,OK,1m,flatfile
2025-07-03T17:17:10.781682+00:00,GOOGL,stock,193.737248,O:GOOGL250909C00201000,C,american,2025-09-09,14,201.0,100,4.89321,4.961635,4.934806,4.927422,0.068425,138.87,15,569,0.516273,0.38131,0.0194576249,-0.27232318,14.462072,0.0,4.927422,4.94795,4.906895,1,1,1,1,OK,1m,flatfile
2025-06-27T22:33:10.781682+00:00,USO,etf,75.392483,O:USO251010P00075500,P,american,2025-10-10,45,75.5,100,2.045943,2.094814,2.078509,2.070379,0.048871,236.05,74,507,0.204453,-0.473066,0.0735422264,-0.02083467,10.53675,0.107517,1.962862,2.08504,2.055717,1,1,1,1,OK,1m,flatfile
2025-07-03T07:23:10.781682+00:00,SOFI,stock,8.207109,O:SOFI251010C00009500,C,american,2025-10-10,45,9.5,100,0.158332,0.168347,0.163493,0.16334,0.010015,613.15,113,2742,0.478962,0.222495,0.2159131242,-0.0047069,0.858777,0.0,0.16334,0.166344,0.160335,1,1,1,1,OK,1m,flatfile
2025-07-02T17:11:10.781682+00:00,GLD,etf,193.821751,O:GLD250925C00194500,C,american,2025-09-25,30,194.5,100,3.723556,3.772262,3.745367,3.747909,0.048706,129.96,35,1064,0.173259,0.501656,0.0414374776,-0.07169695,22.167822,0.0,3.747909,3.762521,3.733297,1,1,1,1,OK,5m,rest
2025-07-04T05:59:10.781682+00:00,USO,etf,77.858725,O:USO251010P00080500,P,american,2025-10-10,45,80.5,100,4.84843,4.903179,4.876392,4.875805,0.054749,112.29,0,245,0.32335,-0.581016,0.0441966977,-0.03425458,10.680621,2.641275,2.23453,4.892229,4.85938,1,1,1,0,OK,5m,flatfile
2025-06-28T13:32:10.781682+00:00,GOOGL,stock,174.967728,O:GOOGL250902P00177000,P,american,2025-09-02,7,177.0,100,5.298265,5.345679,5.336601,5.321972,0.047415,89.09,78,271,0.440957,-0.559285,0.0369251503,-0.29261778,9.559598,2.032272,3.2897,5.336196,5.307748,1,1,1,1,OK,1m,flatfile
2025-06-28T04:23:10.781682+00:00,GLD,etf,201.793291,O:GLD250831C00201500,C,american,2025-08-31,5,201.5,100,2.16318,2.204381,2.172337,2.18378,0.041202,188.67,123,1430,0.211027,0.535013,0.0797352133,-0.20676326,9.385955,0.293291,1.890489,2.196141,2.17142,1,1,1,1,OK,1m,flatfile
2025-07-02T14:23:10.781682+00:00,UNH,stock,536.402277,O:UNH250826C00537500,C,american,2025-08-26,0,537.5,100,4.306753,4.541269,4.390755,4.424011,0.234516,530.1,66,280,0.442031,0.470808,0.0320589188,-2.48933842,11.170934,0.0,4.424011,4.494365,4.353656,1,1,1,1,OK,1m,rest
2025-07-03T12:24:10.781682+00:00,GOOGL,stock,177.703316,O:GOOGL250916C00170000,C,american,2025-09-16,21,170.0,100,11.175456,11.216179,11.200032,11.195817,0.040723,36.37,18,50,0.386622,0.706388,0.0208916087,-0.1444837,14.674918,7.703316,3.492501,11.208034,11.1836,1,1,1,1,OK,1m,flatfile
2025-07-01T01:41:10.781682+00:00,GOOGL,stock,193.978885,O:GOOGL250925C00195000,C,american,2025-09-25,30,195.0,100,10.882006,10.923966,10.897424,10.902986,0.04196,38.48,51,639,0.503387,0.52108,0.0142309126,-0.1932871,22.155006,0.0,10.902986,10.915574,10.890398,1,1,1,1,OK,5m,rest
2025-07-02T14:27:10.781682+00:00,GLD,etf,196.715069,O:GLD251124P00200500,P,american,2025-11-24,90,200.5,100,12.943646,12.999514,12.952829,12.97158,0.055868,43.07,109,109,0.300755,-0.501359,0.0135794733,-0.05593982,38.969066,3.784931,9.186649,12.98834,12.95482,1,1,1,1,OK,5m,rest
2025-06-30T03:24:10.781682+00:00,GLD,etf,203.655818,O:GLD250916P00203500,P,american,2025-09-16,21,203.5,100,5.231229,5.275339,5.250428,5.253284,0.04411,83.97,20,188,0.28271,-0.47184,0.0288154363,-0.12252162,19.439556,0.0,5.253284,5.266517,5.240051,1,1,1,1,OK,1m,rest
2025-07-03T01:38:10.781682+00:00,UNH,stock,505.766262,O:UNH260222C00517500,C,american,2026-02-22,180,517.5,100,86.263525,86.544009,86.294949,86.403767,0.280484,32.46,168,648,0.626631,0.579856,0.0017564653,-0.25868399,138.845176,0.0,86.403767,86.487912,86.319621,1,1,1,1,OK,1m,flatfile
2025-06-29T13:27:10.781682+00:00,NVDA,stock,112.268534,O:NVDA250902C00120000,C,american,2025-09-02,7,120.0,100,0.511246,0.552744,0.519665,0.531995,0.041499,780.06,20,835,0.447718,0.150604,0.0335853889,-0.11758531,3.634761,0.0,0.531995,0.544445,0.519545,1,1,1,1,OK,1m,flatfile
2025-06-30T14:50:10.781682+00:00,SOFI,stock,8.24674,O:SOFI250831P00007500,P,american,2025-08-31,5,7.5,100,0.001817,0.012478,0.004744,0.007147,0.010661,14916.08,50,305,0.476628,-0.04122,0.1919406182,-0.00403367,0.085229,0.0,0.007147,0.010346,0.003949,1,1,1,1,OK,5m,flatfile
2025-06-29T09:49:10.781682+00:00,SPX,index,5400.433566,O:SPXW251010P05415000,P,european,2025-10-10,45,5415.0,100,215.59577,216.167211,215.863225,215.88149,0.571441,26.47,18,951,0.289173,-0.475813,0.000726215,-2.19718943,755.091095,14.566434,201.315057,216.052923,215.710058,1,1,1,1,OK,1m,flatfile
2025-07-02T10:08:10.781682+00:00,GLD,etf,193.025476,O:GLD250925P00194000,P,american,2025-09-25,30,194.0,100,7.451355,7.519785,7.485644,7.48557,0.06843,91.42,85,512,0.327613,-0.492182,0.0220007037,-0.1120976,22.072702,0.974524,6.511046,7.506099,7.465041,1,1,1,1,OK,1m,flatfile
2025-07-02T14:00:10.781682+00:00,XSP,index,569.616962,O:XSP250826C00570000,C,european,2025-08-26,0,570.0,100,2.12732,2.424811,2.267448,2.276066,0.297491,1307.04,527,527,0.204673,0.480173,0.0652945836,-1.23803037,11.879817,0.0,2.276066,2.365313,2.186818,1,1,1,1,OK,1m,rest
2025-07-01T22:12:10.781682+00:00,GLD,etf,196.69852,O:GLD251010C00197500,C,american,2025-10-10,45,197.5,100,4.748182,4.807196,4.780169,4.777689,0.059014,123.52,48,1547,0.174543,0.50983,0.0330837804,-0.06126947,27.544768,0.0,4.777689,4.795394,4.759985,1,1,1,1,OK,1m,flatfile
2025-06-29T18:10:10.781682+00:00,SPY,etf,564.837291,O:SPY251025P00573000,P,american,2025-10-25,60,573.0,100,28.338346,28.579978,28.522149,28.459162,0.241632,84.9,36,475,0.280294,-0.510387,0.0062129295,-0.18729293,91.330407,8.162709,20.296453,28.531652,28.386672,1,1,1,1,OK,5m,flatfile
2025-06-30T04:32:10.781682+00:00,UNH,stock,501.8327,O:UNH250826P00482500,P,american,2025-08-26,0,482.5,100,0.271266,0.492088,0.378884,0.381677,0.220822,5785.58,192,1193,0.496006,-0.063089,0.0095087876,-0.8044056,3.254145,0.0,0.381677,0.447924,0.31543,1,1,1,1,OK,1m,rest
2025-06-30T11:55:10.781682+00:00,UNH,stock,515.165314,O:UNH251010P00520000,P,american,2025-10-10,45,520.0,100,48.428037,48.697328,48.605751,48.562683,0.269291,55.45,0,1792,0.651828,-0.46423,0.0033699231,-0.49689701,71.873049,4.834686,43.727996,48.64347,48.481895,1,1,1,1,OK,5m,rest
2025-06-30T16:32:10.781682+00:00,SPX,index,5524.375957,O:SPXW250827P05550000,P,european,2025-08-27,1,5550.0,100,52.675972,52.908243,52.845902,52.792107,0.232271,44.0,111,1909,0.336773,-0.598338,0.0039716183,-18.55551573,111.835175,25.624043,27.168064,52.861788,52.722426,1,1,1,1,OK,5m,rest
2025-06-27T20:21:10.781682+00:00,XSP,index,534.240428,O:XSP250826P00540000,P,european,2025-08-26,0,540.0,100,6.646581,6.850124,6.752584,6.748353,0.203543,301.62,268,586,0.277117,-0.76619,0.0395449475,-1.15312234,8.569097,5.759572,0.988781,6.809416,6.68729,1,1,1,1,OK,5m,flatfile
2025-07-03T06:21:10.781682+00:00,SOFI,stock,8.209477,O:SOFI250826P00006500,P,american,2025-08-26,0,6.5,100,0.0,0.00517,0.000518,0.0,0.01034,103.4,14,2786,0.389778,-0.0,0.0,-0.0,0.0,0.0,0.0,0.003102,0.0,1,1,1,1,OK,1m,flatfile
2025-06-28T05:31:10.781682+00:00,USO,etf,73.478415,O:USO251124P00075500,P,american,2025-11-24,90,75.5,100,5.351601,5.405431,5.385269,5.378516,0.05383,100.08,36,89,0.313947,-0.519421,0.0347859642,-0.02177876,14.538837,2.021585,3.356931,5.394665,5.362367,1,1,1,1,OK,1m,flatfile
2025-06-28T13:53:10.781682+00:00,XSP,index,556.607579,O:XSP251025C00558500,C,european,2025-10-25,60,558.5,100,19.997452,20.310024,20.180881,20.153738,0.312572,155.09,445,785,0.21912,0.524609,0.0080523588,-0.18642715,89.858891,0.0,20.153738,20.24751,20.059967,1,1,1,1,OK,1m,flatfile
2025-06-30T01:35:10.781682+00:00,GOOGL,stock,188.769763,O:GOOGL250827P00200000,P,american,2025-08-27,1,200.0,100,11.299753,11.34526,11.318961,11.322507,0.045507,40.19,15,540,0.638335,-0.956407,0.0146485335,-0.27559229,0.912882,11.230237,0.09227,11.336159,11.308855,1,1,1,1,OK,1m,rest
2025-06-30T03:56:10.781682+00:00,NVDA,stock,115.779774,O:NVDA250829C00113000,C,american,2025-08-29,3,113.0,100,3.735816,3.795927,3.777653,3.765871,0.06011,159.62,32,43,0.500742,0.713436,0.0647604066,-0.30466055,3.572872,2.779774,0.986098,3.783905,3.747838,1,1,1,1,OK,5m,rest
2025-06-30T08:47:10.781682+00:00,USO,etf,72.975592,O:USO250829P00075000,P,american,2025-08-29,3,75.0,100,2.13408,2.171006,2.15759,2.152543,0.036926,171.55,19,632,0.285488,-0.849606,0.1236604953,-0.06825314,1.545266,2.024408,0.128135,2.163621,2.141465,1,1,1,1,OK,1m,flatfile
2025-06-28T10:52:10.781682+00:00,AMD,stock,203.048457,O:AMD250902P00193000,P,american,2025-09-02,7,193.0,100,1.945064,1.995136,1.977778,1.9701,0.050072,254.16,44,465,0.517947,-0.226181,0.0206534948,-0.30898878,8.458313,0.0,1.9701,1.985121,1.955078,1,1,1,1,OK,5m,flatfile
2025-07-02T09:19:10.781682+00:00,SOFI,stock,8.179049,O:SOFI250902C00005500,C,american,2025-09-02,7,5.5,100,2.670573,2.692438,2.681265,2.681505,0.021865,81.54,2,357,0.490434,1.0,2.16e-08,-0.0004518,0.0,2.679049,0.002457,2.688065,2.674946,1,1,1,1,OK,1m,rest
2025-06-29T14:07:10.781682+00:00,SPX,index,5347.11788,O:SPXW251124C05385000,C,european,2025-11-24,90,5385.0,100,241.284536,241.669533,241.441332,241.477034,0.384997,15.94,255,255,0.22726,0.52369,0.0006599726,-1.545332,1057.396931,0.0,241.477034,241.592533,241.361535,1,1,1,1,OK,5m,flatfile
2025-07-03T00:51:10.781682+00:00,UNH,stock,518.824186,O:UNH250827P00525000,P,american,2025-08-27,1,525.0,100,6.732119,7.016894,6.868808,6.874506,0.284776,414.25,103,436,0.260119,-0.804076,0.0391428829,-0.94173816,7.508826,6.175814,0.698692,6.959939,6.789074,1,1,1,1,OK,5m,flatfile
2025-07-02T04:39:10.781682+00:00,UNH,stock,517.807165,O:UNH250827C00527500,C,american,2025-08-27,1,527.5,100,1.513611,1.854153,1.618247,1.683882,0.340542,2022.36,11,190,0.473409,0.231859,0.0237719531,-1.96654527,8.266931,0.0,1.683882,1.786044,1.581719,1,1,1,1,OK,1m,flatfile
